CP_OPNG_YMD,CP_DOC_NM,CP_ISSUED_SAR_NM,CP_ISSUED_NORTH_AREA_NM,CP_ISSUED_SOUTH_AREA_NM,CP_OBVP_NM,CP_OBVP_LAT,CP_OBVP_LON,CP_WTEM,CP_ISSUED_STEP_NM,CP_ISSUED_SITTN_NM,CP_ISSUED_YMD,CP_ISSUED_TM,CP_WTCH_YMD,CP_WTCH_TM
20150610,제4678호,동해 남부,포항,부산 기장,포항,36.0472,129.4361,17.5,,,,,20150610,
20150610,제4678호,동해 남부,포항,부산 기장,구룡포,,,16.3,,,,,20150610,
20150610,제4678호,동해 남부,포항,부산 기장,울기,35.4928,129.4472,16.8,,,,,20150610,
20150610,제4678호,동해 남부,포항,부산 기장,감포,35.8056,129.5111,16.8,,,,,20150610,
20150610,제4678호,동해 남부,포항,부산 기장,부산 기장,35.187,129.227,16.6,,,,,20150610,
20150610,제4678호,동해 중부,강릉,삼척,강릉,37.799,128.9492,12.3,주의보,발령,20150608,,20150610,
20150610,제4678호,동해 중부,강릉,삼척,삼척,37.3023,129.3127,10.2,주의보,발령,20150608,,20150610,
20150619,제4688호,동해 중부,강릉,영덕,강릉,37.799,128.9492,17.9,주의보,해제,20150619,140000,20150619,100000
20150619,제4688호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,18.6,주의보,해제,20150619,140000,20150619,100000
20150619,제4688호,동해 중부,강릉,영덕,울진,36.7192,129.4881,17.2,,,,,20150619,100000
20150619,제4688호,동해 중부,강릉,영덕,영덕,36.5737,129.437,17.8,,,,,20150619,100000
20150619,제4688호,동해 남부,포항,호미곶,호미곶,36.0764,129.575,18.3,,,,,20150619,100000
20150619,제4688호,동해 남부,포항,호미곶,포항,36.0472,129.4361,19.4,,,,,20150619,100000
20150729,제4713호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,20,,,,,20150729,100000
20150729,제4713호,동해 중부,삼척,영덕,영덕,36.5737,129.437,17.6,,,,,20150729,100000
20150729,제4713호,동해 남부,포항,해운대,포항,36.0472,129.4361,17.5,,,,,20150729,100000
20150729,제4713호,동해 남부,포항,해운대,구룡포 하정,35.9607,129.5497,20.4,,,,,20150729,100000
20150729,제4713호,동해 남부,포항,해운대,울기,35.4928,129.4472,20,,,,,20150729,100000
20150729,제4713호,동해 남부,포항,해운대,부산 기장,35.187,129.227,20.8,,,,,20150729,100000
20150729,제4713호,동해 남부,포항,해운대,해운대,,,20.4,,,,,20150729,100000
20150731,제4714호,동해 중부,영덕,영덕,영덕,36.5737,129.437,16.6,주의보,신규발령,20150731,140000,20150731,140000
20150731,제4714호,동해 남부,부산 기장,부산 기장,부산 기장,35.187,129.227,17.8,주의보,신규발령,20150731,140000,20150731,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,부산 고리,35.3186,129.3147,18.6,주의보,신규발령,20150803,140000,20150803,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,진하,35.3847,129.368,16.4,주의보,신규발령,20150803,140000,20150803,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,정자,35.6347,129.495,15,주의보,신규발령,20150803,140000,20150803,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,여수 신월,34.687,127.708,15.8,주의보,신규발령,20150803,140000,20150803,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,양포,35.8658,129.5472,16.8,주의보,신규발령,20150803,140000,20150803,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,감포,35.8056,129.5111,17.1,주의보,신규발령,20150803,140000,20150803,140000
20150803,제4716호,동해 남부,구룡포 하정,부산 고리,구룡포 하정,35.9607,129.5497,17.1,주의보,신규발령,20150803,140000,20150803,140000
20150806,제4721호,동해 남부,울기,부산,울기,35.4928,129.4472,14.8,주의보,신규발령,20150806,150000,20150806,130000
20150806,제4721호,동해 남부,울기,부산,부산,35.0833,129.032,19,주의보,신규발령,20150806,150000,20150806,130000
20150806,제4721호,남해 연안,거제 일운,거제 일운,거제 일운,34.8038,128.7094,18.3,주의보,신규발령,20150806,150000,20150806,130000
20150808,제4722호,동해 남부,구룡포 하정,부산,부산,35.0833,129.032,27.7,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,부산 기장,35.187,129.227,28.4,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,부산 고리,35.3186,129.3147,27.7,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,진하,35.3847,129.368,26.4,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,정자,35.6347,129.495,26.7,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,여수 신월,34.687,127.708,26.5,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,양포,35.8658,129.5472,25.2,주의보,해제,20150808,160000,20150808,160000
20150808,제4722호,동해 남부,구룡포 하정,부산,구룡포 하정,35.9607,129.5497,,주의보,해제,20150808,160000,20150808,160000
20150813,제4726호,동해 연안,영덕,거제 일운,영덕,36.5737,129.437,22.4,주의보,해제,20150813,130000,20150813,130000
20150813,제4726호,동해 연안,영덕,거제 일운,거제 일운,34.8038,128.7094,25.1,주의보,해제,20150813,130000,20150813,130000
20151027,제4766호,동해 중부,강릉,영덕,강릉,37.799,128.9492,17.4,,,,,20151027,140000
20151027,제4766호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,11.4,주의보,신규발령,20151027,140000,20151027,140000
20151027,제4766호,동해 중부,강릉,영덕,영덕,36.5737,129.437,17.8,,,,,20151027,140000
20151030,제4770호,동해 중부,강릉,영덕,강릉,37.799,128.9492,16.4,,,,,20151030,140000
20151030,제4770호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,15.8,주의보,해제,20151030,140000,20151030,140000
20151030,제4770호,동해 중부,강릉,영덕,영덕,36.5737,129.437,17.3,,,,,20151030,140000
20160527,제4882호,동해 중부,울진,영덕,울진,36.7192,129.4881,11.5,,,,,20160527,100000
20160527,제4882호,동해 중부,울진,영덕,영덕,36.5737,129.437,15.5,,,,,20160527,100000
20160611,제4888호,동해 중부,강릉,영덕,강릉,37.799,128.9492,,,,,,20160611,120000
20160611,제4888호,동해 중부,강릉,영덕,영덕,36.5737,129.437,,,,,,20160611,120000
20160611,제4888호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,11.3,주의보,신규발령,20160611,120000,20160611,120000
20160616,제4896호,동해 중부,강릉,영덕,강릉,37.799,128.9492,18.7,,,,,20160616,120000
20160616,제4896호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,16.9,주의보,해제,20160616,120000,20160616,120000
20160616,제4896호,동해 중부,강릉,영덕,영덕,36.5737,129.437,18.9,,,,,20160616,120000
20160627,제4900호,동해 중부,구룡포 하정,부산 기장,구룡포 하정,35.9607,129.5497,20.1,,,,,20160621,90000
20160627,제4900호,동해 중부,구룡포 하정,부산 기장,부산 기장,35.187,129.227,17.8,,,,,20160621,90000
20160704,제4903호,동해 중부,구룡포 하정,부산 기장,구룡포 하정,35.9607,129.5497,20,,,,,20160629,90000
20160704,제4903호,동해 중부,구룡포 하정,부산 기장,부산 기장,35.187,129.227,15.8,,,,,20160629,90000
20160708,제4907호,동해 중부,삼척,삼척,삼척,37.3023,129.3127,13.9,,,,,20160708,170000
20160711,제4908호,동해 중부,고성 봉포,양양,고성 봉포,38.2267,128.626,15.9,,,,,20160711,120000
20160711,제4908호,동해 중부,고성 봉포,양양,양양,38.0808,128.6998,16.2,,,,,20160711,120000
20160712,제4909호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,19.3,주의보,해제,20160712,100000,20160712,100000
20160712,제4909호,동해 중부,강릉,영덕,강릉,37.799,128.9492,18.6,,,,,20160712,100000
20160712,제4909호,동해 중부,강릉,영덕,영덕,36.5737,129.437,19.3,,,,,20160712,100000
20160727,제4917호,동해 남부,부산 기장,부산 기장,부산 기장,35.187,129.227,16.5,주의보,발령,20160727,160000,20160727,160000
20160729,제4918호,동해 남부,포항,부산 고리,부산 고리,35.3186,129.3147,16.1,주의보,신규발령,20160727,150000,20160729,100000
20160729,제4918호,동해 남부,포항,부산 고리,울기,35.4928,129.4472,17,주의보,신규발령,20160727,150000,20160729,100000
20160729,제4918호,동해 남부,포항,부산 고리,진하,35.3847,129.368,16.2,주의보,신규발령,20160727,150000,20160729,100000
20160729,제4918호,동해 남부,포항,부산 고리,감포,35.8056,129.5111,22.4,,,,,20160729,100000
20160729,제4918호,동해 남부,포항,부산 고리,포항,36.0472,129.4361,24.1,,,,,20160729,100000
20160729,제4919호,동해 중부,영덕,영덕,영덕,36.5737,129.437,19.3,,,,,20160729,130000
20160729,제4920호,동해 남부,포항,부산 고리,부산 기장,35.187,129.227,20.3,주의보,발령,20160727,,20160729,
20160729,제4920호,동해 남부,포항,부산 고리,울기,35.4928,129.4472,17,주의보,발령,20160727,,20160729,
20160729,제4920호,동해 남부,포항,부산 고리,부산 고리,35.3186,129.3147,16.1,주의보,발령,20160727,,20160729,
20160729,제4920호,동해 남부,포항,부산 고리,진하,35.3847,129.368,16.2,주의보,발령,20160727,,20160729,
20160729,제4920호,동해 남부,포항,부산 고리,감포,35.8056,129.5111,22.4,,,,,20160729,
20160729,제4920호,동해 남부,포항,부산 고리,포항,36.0472,129.4361,24.1,,,,,20160729,
20160801,제4921호,동해 남부,울기,부산 기장,울기,35.4928,129.4472,21.5,주의보,해제,20160801,160000,20160801,100000
20160801,제4921호,동해 남부,울기,부산 기장,부산 고리,35.3186,129.3147,22.2,주의보,해제,20160801,160000,20160801,100000
20160801,제4921호,동해 남부,울기,부산 기장,진하,35.3847,129.368,21.1,주의보,해제,20160801,160000,20160801,100000
20160801,제4921호,동해 남부,울기,부산 기장,부산 기장,35.187,129.227,23.3,주의보,해제,20160801,160000,20160801,100000
20170711,제5120호,동해 중부,영덕,영덕,영덕,36.5737,129.437,18.4,주의보,신규발령,20170711,130000,20170706,130000
20170711,제5120호,동해 남부,구룡포 하정,월성,구룡포 하정,35.9607,129.5497,18.4,주의보,신규발령,20170711,130000,20170706,130000
20170711,제5120호,동해 남부,구룡포 하정,월성,양포,35.8658,129.5472,19,주의보,신규발령,20170711,130000,20170706,130000
20170711,제5120호,동해 남부,구룡포 하정,월성,월성,35.7177,129.495,19.3,주의보,신규발령,20170711,130000,20170706,130000
20170711,제5120호,동해 남부,구룡포 하정,월성,정자,35.6347,129.495,,주의보,신규발령,20170711,130000,20170706,130000
20170711,제5120호,동해 남부,구룡포 하정,월성,진하,35.3847,129.368,,주의보,신규발령,20170711,130000,20170706,130000
20170714,제5121호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,15.3,주의보,발령,20170711,,20170714,130000
20170714,제5121호,동해 중부,삼척,영덕,영덕,36.5737,129.437,15.3,주의보,발령,20170711,,20170714,130000
20170714,제5121호,동해 남부,정자,해운대,정자,35.6347,129.495,14.7,주의보,신규발령,20170714,130000,20170714,130000
20170714,제5121호,동해 남부,정자,해운대,진하,35.3847,129.368,15.3,주의보,신규발령,20170714,130000,20170714,130000
20170714,제5121호,동해 남부,정자,해운대,부산 기장,35.187,129.227,16.9,주의보,신규발령,20170714,130000,20170714,130000
20170714,제5121호,동해 남부,정자,해운대,해운대,,,16.6,주의보,신규발령,20170714,130000,20170714,130000
20170714,제5122호,동해 중부,고성 봉포,강릉,고성 봉포,38.2267,128.626,15.9,주의보,신규발령,20170714,173000,20170714,173000
20170714,제5122호,동해 중부,고성 봉포,강릉,양양,38.0808,128.6998,19.6,주의보,신규발령,20170714,173000,20170714,173000
20170714,제5122호,동해 중부,고성 봉포,강릉,강릉,37.799,128.9492,15.4,주의보,신규발령,20170714,173000,20170714,173000
20170724,제5127호,동해 중부,고성 봉포,삼척,고성 봉포,38.2267,128.626,,주의보,해제,20170724,,20170724,
20170724,제5127호,동해 중부,고성 봉포,삼척,강릉,37.799,128.9492,,주의보,해제,20170724,,20170724,
20170724,제5127호,동해 중부,고성 봉포,삼척,삼척,37.3023,129.3127,,주의보,해제,20170724,,20170724,
20170726,제5130호,동해 중부,영덕,영덕,영덕,36.5737,129.437,,주의보,해제,20170726,,20170726,
20170726,제5130호,동해 남부,양포,부산 기장,양포,35.8658,129.5472,,주의보,해제,20170726,,20170726,
20170726,제5130호,동해 남부,양포,부산 기장,정자,35.6347,129.495,,주의보,해제,20170726,,20170726,
20170726,제5130호,동해 남부,양포,부산 기장,부산 기장,35.187,129.227,,주의보,해제,20170726,,20170726,
20170727,제5131호,동해 중부,양양,삼척,양양,38.0808,128.6998,15.7,,,,,20170727,160000
20170727,제5131호,동해 중부,양양,삼척,강릉,37.799,128.9492,15.4,,,,,20170727,160000
20170727,제5131호,동해 중부,양양,삼척,삼척,37.3023,129.3127,17.2,,,,,20170727,160000
20170728,제5132호,동해 중부,영덕,영덕,영덕,36.5737,129.437,15.6,,,,,20170728,90000
20170822,제5149호,동해 남부,구룡포 하정,부산 기장,구룡포,,,25.4,,,,,20170822,140000
20170822,제5149호,동해 남부,구룡포 하정,부산 기장,진하,35.3847,129.368,22,,,,,20170822,140000
20170822,제5149호,동해 남부,구룡포 하정,부산 기장,양포,35.8658,129.5472,25,,,,,20170822,140000
20170822,제5149호,동해 남부,구룡포 하정,부산 기장,부산 기장,35.187,129.227,22.4,,,,,20170822,140000
20170822,제5150호,동해 중부,강릉,영덕,강릉,37.799,128.9492,23.9,,,,,20170822,140000
20170822,제5150호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,24.3,,,,,20170822,140000
20170822,제5150호,동해 중부,강릉,영덕,나곡,37.1191,129.3958,24.6,,,,,20170822,140000
20170822,제5150호,동해 중부,강릉,영덕,영덕,36.5737,129.437,23.1,,,,,20170822,140000
20170823,제5153호,동해 남부,울산 진하,부산 기장,부산 기장,35.187,129.227,18.1,주의보,신규발령,20170823,90000,20170823,90000
20170823,제5153호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,19.8,주의보,신규발령,20170823,90000,20170823,90000
20170824,제5154호,동해 남부,울산 진하,부산 기장,부산 기장,35.187,129.227,14.9,주의보,발령,20170823,,20170824,130000
20170824,제5154호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,17.5,주의보,발령,20170823,,20170824,130000
20170825,제5155호,남해 연안,거제 일운,거제 가배,거제 일운,34.8038,128.7094,19.5,주의보,신규 발령,20170825,140000,20170825,140000
20170825,제5155호,남해 연안,거제 일운,거제 가배,거제 가배,34.7851,128.5664,23.7,주의보,신규 발령,20170825,140000,20170825,140000
20170825,제5156호,남해 연안,거제 일운,거제 일운,거제 일운,34.8038,128.7094,21.2,주의보,발령,20170825,,20170825,163000
20170825,제5156호,동해 남부,울산 진하,부산 기장,부산 기장,35.187,129.227,14.9,주의보,발령,20170823,,20170825,163000
20170825,제5156호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,16.4,주의보,발령,20170823,,20170825,163000
20170826,제5157호,남해 연안,거제 일운,거제 일운,거제 일운,34.8038,128.7094,22.7,주의보,발령,20170825,,20170826,163000
20170826,제5157호,동해 남부,울산 진하,부산 기장,부산 기장,35.187,129.227,15.4,주의보,발령,20170823,,20170826,163000
20170826,제5157호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,23.1,주의보,발령,20170823,,20170826,163000
20170827,제5158호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,23.6,주의보,해제,20170827,,20170827,120000
20170827,제5158호,동해 남부,울산 진하,부산 기장,부산 고리,35.3186,129.3147,20.7,주의보,해제,20170827,,20170827,120000
20170827,제5158호,동해 남부,울산 진하,부산 기장,부산 기장,35.187,129.227,24,주의보,해제,20170827,,20170827,120000
20170827,제5158호,남해 연안,거제 일운,거제 가배,거제 일운,34.8038,128.7094,22.5,주의보,해제,20170827,,20170827,120000
20170827,제5158호,남해 연안,거제 일운,거제 가배,거제 가배,34.7851,128.5664,23,주의보,해제,20170827,,20170827,120000
20180607,제5318호,동해 중부,양양,삼척,양양,38.0808,128.6998,11.7,,,,,20180607,90000
20180607,제5318호,동해 중부,양양,삼척,강릉,37.799,128.9492,12.8,,,,,20180607,90000
20180607,제5318호,동해 중부,양양,삼척,삼척,37.3023,129.3127,12,,,,,20180607,90000
20180608,제5319호,동해 중부,양양,삼척,양양,38.0808,128.6998,13.1,,,,,20180608,130000
20180608,제5319호,동해 남부,울진 나곡,울진 나곡,나곡,37.1191,129.3958,13.8,,,,,20180608,130000
20180608,제5319호,동해 중부,양양,삼척,영덕,36.5737,129.437,12.7,,,,,20180608,130000
20180608,제5319호,동해 중부,양양,삼척,삼척,37.3023,129.3127,11.3,,,,,20180608,130000
20180614,제5322호,동해 중부,고성 봉포,삼척,고성 봉포,38.2267,128.626,14.9,주의보,신규발령,20180614,140000,20180614,140000
20180614,제5322호,동해 중부,고성 봉포,삼척,양양,38.0808,128.6998,11.4,주의보,신규발령,20180614,140000,20180614,140000
20180614,제5322호,동해 중부,고성 봉포,삼척,강릉,37.799,128.9492,13.4,주의보,신규발령,20180614,140000,20180614,140000
20180614,제5322호,동해 중부,고성 봉포,삼척,삼척,37.3023,129.3127,12.2,주의보,신규발령,20180614,140000,20180614,140000
20180618,제5323호,동해 중부,삼척,삼척,삼척,37.3023,129.3127,7.9,경보,대체발령,20180618,90000,20180618,90000
20180618,제5324호,동해 중부,울진 나곡,온양,나곡,37.1191,129.3958,11.8,주의보,신규발령,20180618,90000,20180618,90000
20180618,제5324호,동해 중부,울진 나곡,온양,덕천,37.1,129.4041,12.6,주의보,신규발령,20180618,90000,20180618,90000
20180618,제5324호,동해 중부,울진 나곡,온양,온양,37.0194,129.425,12.1,주의보,신규발령,20180618,90000,20180618,90000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,고성 봉포,38.2267,128.626,19.2,주의보,해제,20180625,110000,20180625,110000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,양양,38.0808,128.6998,19.2,주의보,해제,20180625,110000,20180625,110000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,강릉,37.799,128.9492,19.2,주의보,해제,20180625,110000,20180625,110000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,삼척,37.3023,129.3127,17.2,경보,해제,20180625,110000,20180625,110000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,나곡,37.1191,129.3958,17.6,주의보,해제,20180625,110000,20180625,110000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,덕천,37.1,129.4041,17.6,주의보,해제,20180625,110000,20180625,110000
20180625,제5327호,동해 중부,고성 봉포,울진 온양,온양,37.0194,129.425,16.4,주의보,해제,20180625,110000,20180625,110000
20180625,제5331호,동해 남부,구룡포 하정,부산 기장,구룡포 하정,35.9607,129.5497,18.7,,,,,20180625,160000
20180625,제5331호,동해 남부,구룡포 하정,부산 기장,월성,35.7177,129.495,17,,,,,20180625,160000
20180625,제5331호,동해 남부,구룡포 하정,부산 기장,정자,35.6347,129.495,15.3,,,,,20180625,160000
20180625,제5331호,동해 남부,구룡포 하정,부산 기장,진하,35.3847,129.368,16.2,,,,,20180625,160000
20180625,제5331호,동해 남부,구룡포 하정,부산 기장,부산 고리,35.3186,129.3147,17.4,,,,,20180625,160000
20180625,제5331호,동해 남부,구룡포 하정,부산 기장,부산 기장,35.187,129.227,16,,,,,20180625,160000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,구룡포 하정,35.9607,129.5497,18.7,주의보,신규발령,20180626,100000,20180626,100000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,양포,35.8658,129.5472,15.9,주의보,신규발령,20180626,100000,20180626,100000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,월성,35.7177,129.495,13,주의보,신규발령,20180626,100000,20180626,100000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,정자,35.6347,129.495,13.6,주의보,신규발령,20180626,100000,20180626,100000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,진하,35.3847,129.368,15.9,주의보,신규발령,20180626,100000,20180626,100000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,부산 고리,35.3186,129.3147,17,주의보,신규발령,20180626,100000,20180626,100000
20180626,제5334호,동해 남부,구룡포 하정,부산 기장,부산 기장,35.187,129.227,18.1,주의보,신규발령,20180626,100000,20180626,100000
20180627,제5339호,동해 남부,구룡포 하정,정자,구룡포 하정,35.9607,129.5497,10.3,경보,대체발령,20180627,90000,20180627,90000
20180627,제5339호,동해 남부,구룡포 하정,정자,양포,35.8658,129.5472,8.4,경보,대체발령,20180627,90000,20180627,90000
20180627,제5339호,동해 남부,구룡포 하정,정자,월성,35.7177,129.495,9.5,경보,대체발령,20180627,90000,20180627,90000
20180627,제5339호,동해 남부,구룡포 하정,정자,정자,35.6347,129.495,9.4,경보,대체발령,20180627,90000,20180627,90000
20180627,제5340호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,14,주의보,발령,20180627,90000,20180627,90000
20180627,제5340호,동해 남부,울산 진하,부산 기장,부산 고리,35.3186,129.3147,15.4,주의보,발령,20180627,90000,20180627,90000
20180627,제5340호,동해 남부,울산 진하,부산 기장,부산 기장,35.187,129.227,15.8,주의보,발령,20180627,90000,20180627,90000
20180627,제5341호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,16.8,주의보,신규발령,20180627,90000,20180627,90000
20180627,제5341호,동해 중부,삼척,영덕,나곡,37.1191,129.3958,17.7,주의보,신규발령,20180627,90000,20180627,90000
20180627,제5341호,동해 중부,삼척,영덕,온양,37.0194,129.425,16.8,주의보,신규발령,20180627,90000,20180627,90000
20180627,제5341호,동해 중부,삼척,영덕,영덕,36.5737,129.437,12.1,주의보,신규발령,20180627,90000,20180627,90000
20180627,제5341호,동해 남부,포항,포항,포항,36.0472,129.4361,11.8,주의보,신규발령,20180627,90000,20180627,90000
20180629,제5342호,동해 중부,영덕,영덕,영덕,36.5737,129.437,12.8,주의보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,포항,36.0472,129.4361,11,주의보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,구룡포 하정,35.9607,129.5497,11.2,경보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,양포,35.8658,129.5472,10.5,경보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,월성,35.7177,129.495,8.9,경보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,정자,35.6347,129.495,11.8,경보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,진하,35.3847,129.368,15.3,주의보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,부산 고리,35.3186,129.3147,16.2,주의보,발령,20180627,,20180629,90000
20180629,제5342호,동해 남부,포항,부산 기장,부산 기장,35.187,129.227,16.3,주의보,발령,20180627,,20180629,90000
20180704,제5346호,동해 중부,영덕,영덕,영덕,36.5737,129.437,16,주의보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,포항,36.0472,129.4361,15.5,주의보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,구룡포 하정,35.9607,129.5497,20.1,경보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,양포,35.8658,129.5472,21,경보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,월성,35.7177,129.495,20.2,경보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,정자,35.6347,129.495,20.6,경보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,진하,35.3847,129.368,19.7,주의보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,부산 고리,35.3186,129.3147,22.2,주의보,해제,20180704,,20180704,100000
20180704,제5346호,동해 남부,포항,부산 기장,부산 기장,35.187,129.227,20.6,주의보,해제,20180704,,20180704,100000
20180716,제5349호,동해 남부,월성,부산 기장,월성,35.7177,129.495,23.3,,,,,20180716,140000
20180716,제5349호,동해 남부,월성,부산 기장,정자,35.6347,129.495,22.9,,,,,20180716,140000
20180716,제5349호,동해 남부,월성,부산 기장,진하,35.3847,129.368,19.6,,,,,20180716,140000
20180716,제5349호,동해 남부,월성,부산 기장,부산 고리,35.3186,129.3147,20,,,,,20180716,140000
20180716,제5349호,동해 남부,월성,부산 기장,부산 기장,35.187,129.227,18,,,,,20180716,140000
20180824,제5365호,동해 남부,월성,부산 기장,월성,35.7177,129.495,15.9,주의보,신규발령,20180824,140000,20180824,140000
20180824,제5365호,동해 남부,월성,부산 기장,진하,35.3847,129.368,13.2,주의보,신규발령,20180824,140000,20180824,140000
20180824,제5365호,동해 남부,월성,부산 기장,부산 기장,35.187,129.227,12.8,주의보,신규발령,20180824,140000,20180824,140000
20180825,제5366호,동해 남부,진하,부산 기장,진하,35.3847,129.368,16.2,경보,대체발령,20180825,120000,20180825,120000
20180825,제5366호,동해 남부,진하,부산 기장,부산 고리,35.3186,129.3147,14.7,경보,대체발령,20180825,120000,20180825,120000
20180825,제5366호,동해 남부,진하,부산 기장,부산 기장,35.187,129.227,11.9,경보,대체발령,20180825,120000,20180825,120000
20180826,제5367호,동해 남부,진하,부산 기장,진하,35.3847,129.368,20.6,주의보,대체발령,20180826,120000,20180826,120000
20180826,제5367호,동해 남부,진하,부산 기장,부산 고리,35.3186,129.3147,17.7,주의보,대체발령,20180826,120000,20180826,120000
20180826,제5367호,동해 남부,진하,부산 기장,부산 기장,35.187,129.227,15.4,주의보,대체발령,20180826,120000,20180826,120000
20180901,제5378호,동해 남부,포항,부산 기장,포항,36.0472,129.4361,22.5,주의보,해제,20180901,150000,20180901,150000
20180901,제5378호,동해 남부,포항,부산 기장,월성,35.7177,129.495,24,주의보,해제,20180901,150000,20180901,150000
20180901,제5378호,동해 남부,포항,부산 기장,진하,35.3847,129.368,20.1,주의보,해제,20180901,150000,20180901,150000
20180901,제5378호,동해 남부,포항,부산 기장,부산 고리,35.3186,129.3147,19.6,주의보,해제,20180901,150000,20180901,150000
20180901,제5378호,동해 남부,포항,부산 기장,부산 기장,35.187,129.227,18,주의보,해제,20180901,150000,20180901,150000
20180903,제5380호,동해 남부,진하,부산 기장,진하,35.3847,129.368,22.9,주의보,해제,20180903,100000,20180903,100000
20180903,제5380호,동해 남부,진하,부산 기장,부산 고리,35.3186,129.3147,23,주의보,해제,20180903,100000,20180903,100000
20180903,제5380호,동해 남부,진하,부산 기장,부산 기장,35.187,129.227,22.2,주의보,해제,20180903,100000,20180903,100000
20190423,제5539호,동해 중부,양양,영덕,양양,38.0808,128.6998,12.1,,,,,20190423,110000
20190423,제5539호,동해 중부,양양,영덕,삼척,37.3023,129.3127,7.6,,,,,20190423,110000
20190423,제5539호,동해 중부,양양,영덕,영덕,36.5737,129.437,14.1,,,,,20190423,110000
20190520,제5553호,동해 중부,양양,영덕,양양,38.0808,128.6998,13.1,주의보,신규발령,20190520,100000,20190520,100000
20190520,제5553호,동해 중부,양양,영덕,강릉,37.799,128.9492,7.5,주의보,신규발령,20190520,100000,20190520,100000
20190520,제5553호,동해 중부,양양,영덕,삼척,37.3023,129.3127,3.8,주의보,신규발령,20190520,100000,20190520,100000
20190520,제5553호,동해 중부,양양,영덕,영덕,36.5737,129.437,14.4,주의보,신규발령,20190520,100000,20190520,100000
20190522,제5556호,동해 중부,양양,영덕,양양,38.0808,128.6998,15.3,주의보,해제,20190522,130000,20190522,130000
20190522,제5556호,동해 중부,양양,영덕,강릉,37.799,128.9492,14,주의보,해제,20190522,130000,20190522,130000
