CP_OPNG_YMD,CP_DOC_NM,CP_ISSUED_SAR_NM,CP_ISSUED_NORTH_AREA_NM,CP_ISSUED_SOUTH_AREA_NM,CP_OBVP_NM,CP_OBVP_LAT,CP_OBVP_LON,CP_WTEM,CP_ISSUED_STEP_NM,CP_ISSUED_SITTN_NM,CP_ISSUED_YMD,CP_ISSUED_TM,CP_WTCH_YMD,CP_WTCH_TM
20130712,제4337호,동해 남부,울기,울기,울기,35.4928,129.4472,16.4,주의보,신규발령,20130712.0,160000.0,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,부산 기장,35.1872,129.2264,16.0,주의보,발령,20130704.0,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,부산(오륙도),35.0833,129.032,14.0,주의보,발령,20130710.0,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,거제,34.7264,128.6258,16.5,주의보,발령,20130710.0,,20130712.0,100000.0
20130712,제4338호,동해 남부,호미곶,호미곶,호미곶,36.0764,129.575,12.0,경보,대체발령,20130712.0,160000.0,20130712.0,160000.0
20130715,제4339호,동해 중부,울진,울기,주문진,37.8333,128.8944,20.8,,,,,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,울진,36.99176,129.41278,18.9,주의보,해제,20130715.0,160000.0,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,영덕,36.5799,129.4138,20.2,주의보,해제,20130715.0,160000.0,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,호미곶,36.0764,129.575,16.5,경보,발령,20130712.0,,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,감포,35.8056,129.5111,11.6,주의보,발령,20130704.0,,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,울기,35.4928,129.4472,20.0,주의보,해제,20130715.0,160000.0,20130715.0,100000.0
20130715,제4340호,동해 남부,감포,감포,감포,35.8056,129.5111,11.6,경보,신규발령,20130715.0,170000.0,20130715.0,170000.0
20130717,제4343호,동해 남부,호미곶,호미곶,호미곶,36.0764,129.575,20.2,주의보,대체발령,20130717.0,170000.0,20130717.0,170000.0
20130718,제4344호,동해 중부,울진,영덕,삼척,37.3023,129.3127,19.0,,,,,20130718.0,100000.0
20130718,제4344호,동해 중부,울진,영덕,울진,36.99176,129.41278,13.8,주의보,신규발령,20130718.0,170000.0,20130718.0,100000.0
20130718,제4344호,동해 중부,울진,영덕,영덕,36.5799,129.4138,13.5,주의보,신규발령,20130718.0,170000.0,20130718.0,100000.0
20130718,제4344호,동해 중부,울진,영덕,포항,36.0472,129.4361,22.5,주의보,발령,20130704.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,호미곶,36.0764,129.575,20.0,주의보,발령,20130717.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,감포,35.8056,129.5111,12.5,주의보,발령,20130704.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,울기,35.4928,129.4472,15.2,주의보,신규발령,20130718.0,170000.0,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,부산 기장,35.1872,129.2264,18.0,주의보,발령,20130704.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,부산(오륙도),35.0833,129.032,16.5,주의보,발령,20130710.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,거제,34.7264,128.6258,17.8,주의보,발령,20130710.0,,20130718.0,100000.0
20130723,제4348호,동해 남부,감포,감포,감포,35.8056,129.5111,16.9,주의보,대체발령,20130723.0,150000.0,20130723.0,150000.0
20130729,제4350호,동해 중부,울진,호미곶,울진,36.99176,129.41278,21.3,주의보,해제,20130729.0,140000.0,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,영덕,36.5799,129.4138,21.1,주의보,해제,20130729.0,140000.0,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,포항,36.0472,129.4361,13.9,주의보,발령,20130704.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,호미곶,36.0764,129.575,23.0,주의보,해제,20130729.0,140000.0,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,감포,35.8056,129.5111,16.3,주의보,발령,20130704.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,울기,35.4928,129.4472,16.3,주의보,발령,20130718.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,부산 기장,35.1872,129.2264,15.9,주의보,발령,20130704.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,부산(오륙도),35.0833,129.032,14.6,주의보,발령,20130710.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,거제,34.7264,128.6258,16.4,주의보,발령,20130710.0,,20130729.0,100000.0
20130731,제4353호,동해 중부,포항,포항,울진,36.99176,129.41278,22.9,,,,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,영덕,36.5799,129.4138,21.5,,,,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,포항,36.0472,129.4361,25.3,주의보,해제,20130731.0,140000.0,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,호미곶,36.0764,129.575,23.8,,,,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,감포,35.8056,129.5111,18.0,주의보,발령,20130704.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,울기,35.4928,129.4472,16.4,주의보,발령,20130718.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,부산 기장,35.1872,129.2264,17.2,주의보,발령,20130704.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,부산(오륙도),35.0833,129.032,15.5,주의보,발령,20130710.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,거제,34.7264,128.6258,16.2,주의보,발령,20130710.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,감포,35.8056,129.5111,17.2,주의보,발령,20130704.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,울기,35.4928,129.4472,17.2,주의보,발령,20130718.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,부산 기장,35.1872,129.2264,22.4,주의보,해제,20130802.0,160000.0,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,부산(오륙도),35.0833,129.032,19.2,주의보,발령,20130710.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,거제,34.7264,128.6258,18.8,주의보,발령,20130710.0,,20130731.0,100000.0
20130806,제4358호,동해 남부,감포,울기,감포,35.8056,129.5111,20.4,주의보,해제,20130806.0,170000.0,20130806.0,100000.0
20130806,제4358호,동해 남부,감포,울기,울기,35.4928,129.4472,21.8,주의보,해제,20130806.0,170000.0,20130806.0,100000.0
20130806,제4358호,동해 남부,감포,울기,부산 기장,35.1872,129.2264,18.5,,,,,20130806.0,100000.0
20130806,제4358호,동해 남부,감포,울기,거제,34.7264,128.6258,16.0,주의보,발령,20130710.0,,20130806.0,100000.0
20130806,제4359호,동해 중부,영덕,영덕,영덕,36.5799,129.4138,16.2,주의보,신규발령,20130806.0,170000.0,20130806.0,170000.0
20130809,제4360호,동해 중부,영덕,영덕,울진,36.99176,129.41278,21.4,,,,,20130809.0,100000.0
20130809,제4360호,동해 중부,영덕,영덕,영덕,36.5799,129.4138,22.1,주의보,해제,20130809.0,170000.0,20130809.0,100000.0
20130809,제4360호,동해 중부,영덕,영덕,포항,36.0472,129.4361,23.6,,,,,20130809.0,100000.0
20130809,제4360호,동해 중부,영덕,영덕,호미곶,36.0764,129.575,20.0,,,,,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,감포,35.8056,129.5111,17.2,주의보,신규발령,20130809.0,170000.0,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,울기,35.4928,129.4472,21.1,,,,,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,부산 기장,35.1872,129.2264,16.8,주의보,신규발령,20130809.0,170000.0,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,부산,35.0833,129.032,16.3,주의보,발령,20130710.0,,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,거제,34.7264,128.6258,16.1,주의보,발령,20130710.0,,20130809.0,100000.0
20130813,제4365호,동해 남부,감포,감포,감포,35.8056,129.5111,22.0,주의보,해제,20130813.0,160000.0,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,울기,35.4928,129.4472,17.1,,,,,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,부산 기장,35.1872,129.2264,16.2,주의보,발령,20130809.0,,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,부산(오륙도),35.0833,129.032,17.8,주의보,발령,20130710.0,,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,거제,34.7264,128.6258,16.0,주의보,발령,20130710.0,,20130813.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),감포,35.8056,129.5111,21.1,,,,,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),울기,35.4928,129.4472,22.0,,,,,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),부산 기장,35.1872,129.2264,25.9,주의보,해제,20130822.0,160000.0,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),부산(오륙도),35.0833,129.032,25.3,주의보,해제,20130822.0,160000.0,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),거제,34.7264,128.6258,18.4,주의보,발령,20130710.0,,20130822.0,100000.0
20130828,제4378호,동해 남부,거제,거제,감포,35.8056,129.5111,22.3,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,울기,35.4928,129.4472,20.5,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,부산 기장,35.1872,129.2264,23.5,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,부산(오륙도),35.0833,129.032,21.3,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,거제,34.7264,128.6258,20.5,주의보,해제,20130828.0,160000.0,20130828.0,100000.0
20140627,제4516호,동해 중부,삼척,영덕,주문진,37.8333,128.8944,18.4,,,,,20140627.0,100000.0
20140627,제4516호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,14.5,주의보,신규발령,20140627.0,140000.0,20140627.0,100000.0
20140627,제4516호,동해 중부,삼척,영덕,울진,36.99176,129.41278,15.0,주의보,신규발령,20140627.0,140000.0,20140627.0,100000.0
20140627,제4516호,동해 중부,삼척,영덕,영덕,36.5799,129.4138,14.1,주의보,신규발령,20140627.0,140000.0,20140627.0,100000.0
20140627,제4516호,동해 중부,삼척,영덕,호미곶,36.0764,129.575,21.0,,,,,20140627.0,100000.0
20140627,제4516호,동해 중부,삼척,영덕,포항,36.0472,129.4361,21.0,,,,,20140627.0,100000.0
20140701,제4519호,동해 중부,삼척,영덕,주문진,37.8333,128.8944,19.2,,,,,20140701.0,100000.0
20140701,제4519호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,19.3,주의보,해제,20140701.0,140000.0,20140701.0,100000.0
20140701,제4519호,동해 중부,삼척,영덕,울진,36.99176,129.41278,19.0,주의보,해제,20140701.0,140000.0,20140701.0,100000.0
20140701,제4519호,동해 중부,삼척,영덕,영덕,36.5799,129.4138,21.7,주의보,해제,20140701.0,140000.0,20140701.0,100000.0
20140701,제4519호,동해 중부,삼척,영덕,호미곶,36.0764,129.575,21.0,,,,,20140701.0,100000.0
20140701,제4519호,동해 중부,삼척,영덕,포항,36.0472,129.4361,20.9,,,,,20140701.0,100000.0
20140718,제4526호,동해 남부,감포,거제,감포,35.8056,129.5111,17.8,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4526호,동해 남부,감포,거제,울기,35.4928,129.4472,15.0,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4526호,동해 남부,감포,거제,부산 기장,35.1872,129.2264,17.4,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4526호,동해 남부,감포,거제,부산,35.0833,129.032,16.2,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4526호,동해 남부,감포,거제,거제,34.7264,128.6258,18.7,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4527호,동해 중부,울진,포항,주문진,37.8333,128.8944,22.5,,,,,20140718.0,100000.0
20140718,제4527호,동해 중부,울진,포항,울진,36.99176,129.41278,16.3,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4527호,동해 중부,울진,포항,영덕,36.5799,129.4138,16.8,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4527호,동해 중부,울진,포항,호미곶,36.0764,129.575,18.0,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140718,제4527호,동해 중부,울진,포항,포항,36.0472,129.4361,20.6,주의보,신규발령,20140718.0,130000.0,20140718.0,100000.0
20140729,제4533호,동해 중부,강릉,삼척,양양,38.0808,128.6998,20.5,주의보,신규발령,20140729.0,150000.0,20140729.0,150000.0
20140729,제4533호,동해 중부,강릉,삼척,강릉,37.799,128.9492,18.5,주의보,신규발령,20140729.0,150000.0,20140729.0,150000.0
20140729,제4533호,동해 중부,강릉,삼척,삼척,37.3023,129.3127,18.0,주의보,신규발령,20140729.0,150000.0,20140729.0,150000.0
20140811,제4541호,동해 중부,강릉,포항,강릉,37.799,128.9492,24.2,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4541호,동해 중부,강릉,포항,삼척,37.3023,129.3127,23.3,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4541호,동해 중부,강릉,포항,울진,36.99176,129.41278,20.6,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4541호,동해 중부,강릉,포항,영덕,36.5799,129.4138,20.1,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4541호,동해 중부,강릉,포항,호미곶,36.0764,129.575,21.5,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4541호,동해 중부,강릉,포항,포항,36.0472,129.4361,21.9,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4542호,동해 남부,감포,거제,감포,35.8056,129.5111,23.1,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4542호,동해 남부,감포,거제,울기,35.4928,129.4472,23.2,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4542호,동해 남부,감포,거제,부산 기장,35.1872,129.2264,23.3,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4542호,동해 남부,감포,거제,부산(오륙도),35.0833,129.032,22.1,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20140811,제4542호,동해 남부,감포,거제,거제,34.7264,128.6258,23.3,주의보,해제,20140811.0,150000.0,20140811.0,100000.0
20130712,제4337호,동해 남부,울기,울기,주문진,37.8333,128.8944,,,,,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,삼척,37.3023,129.3127,,,,,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,호미곶,36.0764,129.575,12.0,주의보,발령,20130703.0,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,울기,35.4928,129.4472,16.4,주의보,신규발령,20130712.0,160000.0,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,부산 기장,35.1872,129.2264,16.0,주의보,발령,20130704.0,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,부산(오륙도),35.0833,129.032,14.0,주의보,발령,20130710.0,,20130712.0,100000.0
20130712,제4337호,동해 남부,울기,울기,거제,34.7264,128.6258,16.5,주의보,발령,20130710.0,,20130712.0,100000.0
20130712,제4338호,동해 남부,호미곶,호미곶,호미곶,36.0764,129.575,12.0,경보,대체발령,20130712.0,160000.0,20130712.0,160000.0
20130715,제4339호,동해 중부,울진,울기,주문진,37.8333,128.8944,20.8,,,,,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,울진,36.99176,129.41278,18.9,주의보,해제,20130715.0,160000.0,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,영덕,36.5799,129.4138,20.2,주의보,해제,20130715.0,160000.0,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,호미곶,36.0764,129.575,16.5,경보,발령,20130712.0,,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,감포,35.8056,129.5111,11.6,주의보,발령,20130704.0,,20130715.0,100000.0
20130715,제4339호,동해 중부,울진,울기,울기,35.4928,129.4472,20.0,주의보,해제,20130715.0,160000.0,20130715.0,100000.0
20130715,제4340호,동해 남부,감포,감포,감포,35.8056,129.5111,11.6,경보,신규발령,20130715.0,170000.0,20130715.0,170000.0
20130717,제4343호,동해 남부,호미곶,호미곶,호미곶,36.0764,129.575,20.2,주의보,대체발령,20130717.0,170000.0,20130717.0,170000.0
20130718,제4344호,동해 중부,울진,영덕,삼척,37.3023,129.3127,19.0,,,,,20130718.0,100000.0
20130718,제4344호,동해 중부,울진,영덕,울진,36.99176,129.41278,13.8,주의보,신규발령,20130718.0,170000.0,20130718.0,100000.0
20130718,제4344호,동해 중부,울진,영덕,영덕,36.5799,129.4138,13.5,주의보,신규발령,20130718.0,170000.0,20130718.0,100000.0
20130718,제4344호,동해 중부,울진,영덕,포항,36.0472,129.4361,22.5,주의보,발령,20130704.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,호미곶,36.0764,129.575,20.0,주의보,발령,20130717.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,감포,35.8056,129.5111,12.5,주의보,발령,20130704.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,울기,35.4928,129.4472,15.2,주의보,신규발령,20130718.0,170000.0,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,부산 기장,35.1872,129.2264,18.0,주의보,발령,20130704.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,부산(오륙도),35.0833,129.032,16.5,주의보,발령,20130710.0,,20130718.0,100000.0
20130718,제4345호,동해 중부,울기,울기,거제,34.7264,128.6258,17.8,주의보,발령,20130710.0,,20130718.0,100000.0
20130723,제4348호,동해 남부,감포,감포,감포,35.8056,129.5111,16.9,주의보,대체발령,20130723.0,150000.0,20130723.0,150000.0
20130729,제4350호,동해 중부,울진,호미곶,울진,36.99176,129.41278,21.3,주의보,해제,20130729.0,140000.0,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,영덕,36.5799,129.4138,21.1,주의보,해제,20130729.0,140000.0,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,포항,36.0472,129.4361,13.9,주의보,발령,20130704.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,호미곶,36.0764,129.575,23.0,주의보,해제,20130729.0,140000.0,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,감포,35.8056,129.5111,16.3,주의보,발령,20130704.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,울기,35.4928,129.4472,16.3,주의보,발령,20130718.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,부산 기장,35.1872,129.2264,15.9,주의보,발령,20130704.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,부산(오륙도),35.0833,129.032,14.6,주의보,발령,20130710.0,,20130729.0,100000.0
20130729,제4350호,동해 중부,울진,호미곶,거제,34.7264,128.6258,16.4,주의보,발령,20130710.0,,20130729.0,100000.0
20130731,제4353호,동해 중부,포항,포항,울진,36.99176,129.41278,22.9,,,,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,영덕,36.5799,129.4138,21.5,,,,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,포항,36.0472,129.4361,25.3,주의보,해제,20130731.0,140000.0,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,호미곶,36.0764,129.575,23.8,,,,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,감포,35.8056,129.5111,18.0,주의보,발령,20130704.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,울기,35.4928,129.4472,16.4,주의보,발령,20130718.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,부산 기장,35.1872,129.2264,17.2,주의보,발령,20130704.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,부산(오륙도),35.0833,129.032,15.5,주의보,발령,20130710.0,,20130731.0,100000.0
20130731,제4353호,동해 중부,포항,포항,거제,34.7264,128.6258,16.2,주의보,발령,20130710.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,감포,35.8056,129.5111,17.2,주의보,발령,20130704.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,울기,35.4928,129.4472,17.2,주의보,발령,20130718.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,부산 기장,35.1872,129.2264,22.4,주의보,해제,20130802.0,160000.0,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,부산(오륙도),35.0833,129.032,19.2,주의보,발령,20130710.0,,20130731.0,100000.0
20130802,제4355호,동해 남부,부산 기장,부산 기장,거제,34.7264,128.6258,18.8,주의보,발령,20130710.0,,20130731.0,100000.0
20130806,제4358호,동해 남부,감포,울기,감포,35.8056,129.5111,20.4,주의보,해제,20130806.0,170000.0,20130806.0,100000.0
20130806,제4358호,동해 남부,감포,울기,울기,35.4928,129.4472,21.8,주의보,해제,20130806.0,170000.0,20130806.0,100000.0
20130806,제4358호,동해 남부,감포,울기,부산 기장,35.1872,129.2264,18.5,,,,,20130806.0,100000.0
20130806,제4358호,동해 남부,감포,울기,거제,34.7264,128.6258,16.0,주의보,발령,20130710.0,,20130806.0,100000.0
20130806,제4359호,동해 중부,영덕,영덕,영덕,36.5799,129.4138,16.2,주의보,신규발령,20130806.0,170000.0,20130806.0,170000.0
20130809,제4360호,동해 중부,영덕,영덕,울진,36.99176,129.41278,21.4,,,,,20130809.0,100000.0
20130809,제4360호,동해 중부,영덕,영덕,영덕,36.5799,129.4138,22.1,주의보,해제,20130809.0,170000.0,20130809.0,100000.0
20130809,제4360호,동해 중부,영덕,영덕,포항,36.0472,129.4361,23.6,,,,,20130809.0,100000.0
20130809,제4360호,동해 중부,영덕,영덕,호미곶,36.0764,129.575,20.0,,,,,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,감포,35.8056,129.5111,17.2,주의보,신규발령,20130809.0,170000.0,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,울기,35.4928,129.4472,21.1,,,,,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,부산 기장,35.1872,129.2264,16.8,주의보,신규발령,20130809.0,170000.0,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,부산,35.0833,129.032,16.3,주의보,발령,20130710.0,,20130809.0,100000.0
20130809,제4361호,동해 남부,감포,부산 기장,거제,34.7264,128.6258,16.1,주의보,발령,20130710.0,,20130809.0,100000.0
20130813,제4365호,동해 남부,감포,감포,감포,35.8056,129.5111,22.0,주의보,해제,20130813.0,160000.0,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,울기,35.4928,129.4472,17.1,,,,,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,부산 기장,35.1872,129.2264,16.2,주의보,발령,20130809.0,,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,부산(오륙도),35.0833,129.032,17.8,주의보,발령,20130710.0,,20130813.0,100000.0
20130813,제4365호,동해 남부,감포,감포,거제,34.7264,128.6258,16.0,주의보,발령,20130710.0,,20130813.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),감포,35.8056,129.5111,21.1,,,,,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),울기,35.4928,129.4472,22.0,,,,,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),부산 기장,35.1872,129.2264,25.9,주의보,해제,20130822.0,160000.0,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),부산(오륙도),35.0833,129.032,25.3,주의보,해제,20130822.0,160000.0,20130822.0,100000.0
20130822,제4371호,동해 남부,부산 기장,부산(오륙도),거제,34.7264,128.6258,18.4,주의보,발령,20130710.0,,20130822.0,100000.0
20130828,제4378호,동해 남부,거제,거제,감포,35.8056,129.5111,22.3,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,울기,35.4928,129.4472,20.5,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,부산 기장,35.1872,129.2264,23.5,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,부산(오륙도),35.0833,129.032,21.3,,,,,20130828.0,100000.0
20130828,제4378호,동해 남부,거제,거제,거제,34.7264,128.6258,20.5,주의보,해제,20130828.0,160000.0,20130828.0,100000.0
20150515,제4668호,동해 중부,양양,영덕,양양,38.0808,128.6998,8.9,,,,,20150515.0,100000.0
20150515,제4668호,동해 중부,양양,영덕,강릉,37.799,128.9492,9.6,,,,,20150515.0,100000.0
20150515,제4668호,동해 중부,양양,영덕,삼척,37.3023,129.3127,7.1,,,,,20150515.0,100000.0
20150515,제4668호,동해 중부,양양,영덕,영덕,36.5737,129.437,9.3,,,,,20150515.0,100000.0
20150515,제4668호,동해 남부,부산 기장,부산 기장,부산 기장,35.187,129.227,13.9,,,,,20150515.0,100000.0
20150608,제4675호,동해 중부,강릉,삼척,강릉,37.799,128.9492,,주의보,신규발령,20150608.0,,20150608.0,
20150608,제4675호,동해 중부,강릉,삼척,삼척,37.3023,129.3127,,주의보,신규발령,20150608.0,,20150608.0,
20150610,제4678호,동해 남부,포항,부산 기장,포항,36.0472,129.4361,17.5,,,,,20150610.0,
20150610,제4678호,동해 남부,포항,부산 기장,구룡포,,,16.3,,,,,20150610.0,
20150610,제4678호,동해 남부,포항,부산 기장,울기,35.4928,129.4472,16.8,,,,,20150610.0,
20150610,제4678호,동해 남부,포항,부산 기장,감포,35.8056,129.5111,16.8,,,,,20150610.0,
20150610,제4678호,동해 남부,포항,부산 기장,부산 기장,35.187,129.227,16.6,,,,,20150610.0,
20150610,제4678호,동해 중부,강릉,삼척,강릉,37.799,128.9492,12.3,주의보,발령,20150608.0,,20150610.0,
20150610,제4678호,동해 중부,강릉,삼척,삼척,37.3023,129.3127,10.2,주의보,발령,20150608.0,,20150610.0,
20150619,제4688호,동해 중부,강릉,영덕,강릉,37.799,128.9492,17.9,주의보,해제,20150619.0,140000.0,20150619.0,100000.0
20150619,제4688호,동해 중부,강릉,영덕,삼척,37.3023,129.3127,18.6,주의보,해제,20150619.0,140000.0,20150619.0,100000.0
20150619,제4688호,동해 중부,강릉,영덕,울진,36.7192,129.4881,17.2,,,,,20150619.0,100000.0
20150619,제4688호,동해 중부,강릉,영덕,영덕,36.5737,129.437,17.8,,,,,20150619.0,100000.0
20150619,제4688호,동해 남부,포항,호미곶,호미곶,36.0764,129.575,18.3,,,,,20150619.0,100000.0
20150619,제4688호,동해 남부,포항,호미곶,포항,36.0472,129.4361,19.4,,,,,20150619.0,100000.0
20150729,제4713호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,20.0,,,,,20150729.0,100000.0
20150729,제4713호,동해 중부,삼척,영덕,영덕,36.5737,129.437,17.6,,,,,20150729.0,100000.0
20150729,제4713호,동해 남부,포항,해운대,포항,36.0472,129.4361,17.5,,,,,20150729.0,100000.0
